class_id,class_name,course_title,attendance,participation,recitation,presentation,project,midterm1,midterm2,midterm3,finals,assignments,quizzes,assignments_count,quizzes_count,class_time,class_days,lecturer_id,lecturer_name,lecturer_email,lecturer_office_hours,lecturer_office,lecturer_phone,ta_count,ta_id,ta_name,ta_email,ta_office_hours,ta_office
203065551,WRT 102,Intermediate Writing Workshop,5,7,9,1,7,4,2,2,29,15,19,8,5,12:28 PM,"Monday, Tuesday, Thursday",113408544,Dale Anderson,dale.anderson@stonybrook.edu,Friday 3-5 PM,Office A,240-586-8967,3,111201744,Thomas Krause,thomas.krause@stonybrook.edu,Monday 2-4 PM,Office C
203065551,WRT 102,Intermediate Writing Workshop,5,7,9,1,7,4,2,2,29,15,19,8,5,12:28 PM,"Monday, Tuesday, Thursday",113408544,Dale Anderson,dale.anderson@stonybrook.edu,Friday 3-5 PM,Office A,240-586-8967,3,111483589,Amanda Howe,amanda.howe@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
203065551,WRT 102,Intermediate Writing Workshop,5,7,9,1,7,4,2,2,29,15,19,8,5,12:28 PM,"Monday, Tuesday, Thursday",113408544,Dale Anderson,dale.anderson@stonybrook.edu,Friday 3-5 PM,Office A,240-586-8967,3,117968821,Arthur May,arthur.may@stonybrook.edu,Friday 3-5 PM,Office C
207160222,CSE 114,Introduction to Object-Oriented Programming,10,8,0,9,6,6,2,0,23,16,20,9,8,07:42 AM,"Tuesday, Monday, Wednesday",111468273,Eric Maldonado,eric.maldonado@stonybrook.edu,Monday 2-4 PM,Office A,+1-941-689-7579x1004,2,118394083,Sharon Robinson,sharon.robinson@stonybrook.edu,Monday 2-4 PM,Office B
207160222,CSE 114,Introduction to Object-Oriented Programming,10,8,0,9,6,6,2,0,23,16,20,9,8,07:42 AM,"Tuesday, Monday, Wednesday",111468273,Eric Maldonado,eric.maldonado@stonybrook.edu,Monday 2-4 PM,Office A,+1-941-689-7579x1004,2,114559109,Andrew Harmon,andrew.harmon@stonybrook.edu,Monday 2-4 PM,Office C
205981170,CSE 115,Introduction to Programming in C,8,7,0,9,5,5,1,1,25,19,20,5,8,03:41 PM,"Monday, Thursday, Tuesday",116981854,Cheryl Buchanan,cheryl.buchanan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-756-486-0470,5,118376783,Madison Grant,madison.grant@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
205981170,CSE 115,Introduction to Programming in C,8,7,0,9,5,5,1,1,25,19,20,5,8,03:41 PM,"Monday, Thursday, Tuesday",116981854,Cheryl Buchanan,cheryl.buchanan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-756-486-0470,5,112367784,Pamela Gray,pamela.gray@stonybrook.edu,Friday 3-5 PM,Office A
205981170,CSE 115,Introduction to Programming in C,8,7,0,9,5,5,1,1,25,19,20,5,8,03:41 PM,"Monday, Thursday, Tuesday",116981854,Cheryl Buchanan,cheryl.buchanan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-756-486-0470,5,116975486,Michael Moss,michael.moss@stonybrook.edu,Monday 2-4 PM,Office B
205981170,CSE 115,Introduction to Programming in C,8,7,0,9,5,5,1,1,25,19,20,5,8,03:41 PM,"Monday, Thursday, Tuesday",116981854,Cheryl Buchanan,cheryl.buchanan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-756-486-0470,5,115245233,Heather Roberts,heather.roberts@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
205981170,CSE 115,Introduction to Programming in C,8,7,0,9,5,5,1,1,25,19,20,5,8,03:41 PM,"Monday, Thursday, Tuesday",116981854,Cheryl Buchanan,cheryl.buchanan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,001-756-486-0470,5,118887507,Erika Garcia,erika.garcia@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203564191,CSE 214,Data Structures,6,5,11,8,2,2,2,6,24,19,15,6,6,06:15 AM,"Thursday, Monday, Tuesday",112564010,Christopher Miller,christopher.miller@stonybrook.edu,Monday 2-4 PM,Office C,001-908-471-7728,3,119871968,Sherri Sullivan,sherri.sullivan@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
203564191,CSE 214,Data Structures,6,5,11,8,2,2,2,6,24,19,15,6,6,06:15 AM,"Thursday, Monday, Tuesday",112564010,Christopher Miller,christopher.miller@stonybrook.edu,Monday 2-4 PM,Office C,001-908-471-7728,3,116825765,Samuel Park,samuel.park@stonybrook.edu,Friday 3-5 PM,Office B
203564191,CSE 214,Data Structures,6,5,11,8,2,2,2,6,24,19,15,6,6,06:15 AM,"Thursday, Monday, Tuesday",112564010,Christopher Miller,christopher.miller@stonybrook.edu,Monday 2-4 PM,Office C,001-908-471-7728,3,116714795,Beverly Allen,beverly.allen@stonybrook.edu,Monday 2-4 PM,Office C
203184775,CSE 220,Systems Fundamentals I,0,11,1,0,7,2,5,6,33,15,20,8,8,10:50 PM,"Friday, Thursday, Monday",119118047,Jennifer Brewer,jennifer.brewer@stonybrook.edu,Monday 2-4 PM,Office A,(633)491-9414x0449,5,116672041,Don Jones,don.jones@stonybrook.edu,Friday 3-5 PM,Office C
203184775,CSE 220,Systems Fundamentals I,0,11,1,0,7,2,5,6,33,15,20,8,8,10:50 PM,"Friday, Thursday, Monday",119118047,Jennifer Brewer,jennifer.brewer@stonybrook.edu,Monday 2-4 PM,Office A,(633)491-9414x0449,5,113333589,Matthew Hayden,matthew.hayden@stonybrook.edu,Friday 3-5 PM,Office A
203184775,CSE 220,Systems Fundamentals I,0,11,1,0,7,2,5,6,33,15,20,8,8,10:50 PM,"Friday, Thursday, Monday",119118047,Jennifer Brewer,jennifer.brewer@stonybrook.edu,Monday 2-4 PM,Office A,(633)491-9414x0449,5,118536981,Dawn Davis,dawn.davis@stonybrook.edu,Monday 2-4 PM,Office B
203184775,CSE 220,Systems Fundamentals I,0,11,1,0,7,2,5,6,33,15,20,8,8,10:50 PM,"Friday, Thursday, Monday",119118047,Jennifer Brewer,jennifer.brewer@stonybrook.edu,Monday 2-4 PM,Office A,(633)491-9414x0449,5,119883846,Darryl Anderson,darryl.anderson@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
203184775,CSE 220,Systems Fundamentals I,0,11,1,0,7,2,5,6,33,15,20,8,8,10:50 PM,"Friday, Thursday, Monday",119118047,Jennifer Brewer,jennifer.brewer@stonybrook.edu,Monday 2-4 PM,Office A,(633)491-9414x0449,5,117257606,Tanya Andrews,tanya.andrews@stonybrook.edu,Monday 2-4 PM,Office B
203488947,CSE 216,Programming Abstractions,12,2,0,3,9,1,3,2,34,15,19,8,5,03:24 AM,"Friday, Monday, Tuesday",115034222,Tammy Mills,tammy.mills@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,260.609.1509x2667,2,111156883,Jared Johnson,jared.johnson@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
203488947,CSE 216,Programming Abstractions,12,2,0,3,9,1,3,2,34,15,19,8,5,03:24 AM,"Friday, Monday, Tuesday",115034222,Tammy Mills,tammy.mills@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,260.609.1509x2667,2,118736516,Yvonne Davis,yvonne.davis@stonybrook.edu,Friday 3-5 PM,Office A
204547399,CSE 303,Introduction to the Theory of Computation,1,2,8,3,7,0,8,3,29,20,19,6,9,01:08 PM,"Tuesday, Monday, Friday",113420541,Patrick Cook,patrick.cook@stonybrook.edu,Friday 3-5 PM,Office C,8728414816,5,115925990,Jessica Martinez,jessica.martinez@stonybrook.edu,Monday 2-4 PM,Office A
204547399,CSE 303,Introduction to the Theory of Computation,1,2,8,3,7,0,8,3,29,20,19,6,9,01:08 PM,"Tuesday, Monday, Friday",113420541,Patrick Cook,patrick.cook@stonybrook.edu,Friday 3-5 PM,Office C,8728414816,5,115965009,Steven Johnson,steven.johnson@stonybrook.edu,Monday 2-4 PM,Office B
204547399,CSE 303,Introduction to the Theory of Computation,1,2,8,3,7,0,8,3,29,20,19,6,9,01:08 PM,"Tuesday, Monday, Friday",113420541,Patrick Cook,patrick.cook@stonybrook.edu,Friday 3-5 PM,Office C,8728414816,5,115659871,Ann Nielsen,ann.nielsen@stonybrook.edu,Friday 3-5 PM,Office B
204547399,CSE 303,Introduction to the Theory of Computation,1,2,8,3,7,0,8,3,29,20,19,6,9,01:08 PM,"Tuesday, Monday, Friday",113420541,Patrick Cook,patrick.cook@stonybrook.edu,Friday 3-5 PM,Office C,8728414816,5,111379114,Allison Ramsey,allison.ramsey@stonybrook.edu,Monday 2-4 PM,Office B
204547399,CSE 303,Introduction to the Theory of Computation,1,2,8,3,7,0,8,3,29,20,19,6,9,01:08 PM,"Tuesday, Monday, Friday",113420541,Patrick Cook,patrick.cook@stonybrook.edu,Friday 3-5 PM,Office C,8728414816,5,111147746,Mary Palmer,mary.palmer@stonybrook.edu,Friday 3-5 PM,Office B
209567223,CSE 327,Fundamentals of Computer Vision,5,3,7,3,9,5,5,5,25,16,17,9,9,10:57 AM,"Monday, Tuesday, Friday",117493040,Michael Smith,michael.smith@stonybrook.edu,Monday 2-4 PM,Office C,2922064761,5,118752589,Penny Moore,penny.moore@stonybrook.edu,Friday 3-5 PM,Office C
209567223,CSE 327,Fundamentals of Computer Vision,5,3,7,3,9,5,5,5,25,16,17,9,9,10:57 AM,"Monday, Tuesday, Friday",117493040,Michael Smith,michael.smith@stonybrook.edu,Monday 2-4 PM,Office C,2922064761,5,112368919,Hannah Decker,hannah.decker@stonybrook.edu,Monday 2-4 PM,Office C
209567223,CSE 327,Fundamentals of Computer Vision,5,3,7,3,9,5,5,5,25,16,17,9,9,10:57 AM,"Monday, Tuesday, Friday",117493040,Michael Smith,michael.smith@stonybrook.edu,Monday 2-4 PM,Office C,2922064761,5,117881793,Jessica Howard,jessica.howard@stonybrook.edu,Monday 2-4 PM,Office B
209567223,CSE 327,Fundamentals of Computer Vision,5,3,7,3,9,5,5,5,25,16,17,9,9,10:57 AM,"Monday, Tuesday, Friday",117493040,Michael Smith,michael.smith@stonybrook.edu,Monday 2-4 PM,Office C,2922064761,5,117163943,Roberta Kelley,roberta.kelley@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
209567223,CSE 327,Fundamentals of Computer Vision,5,3,7,3,9,5,5,5,25,16,17,9,9,10:57 AM,"Monday, Tuesday, Friday",117493040,Michael Smith,michael.smith@stonybrook.edu,Monday 2-4 PM,Office C,2922064761,5,112273663,Patrick Kelley,patrick.kelley@stonybrook.edu,Monday 2-4 PM,Office A
202323245,CSE 310,Computer Networks,2,12,3,3,7,4,1,6,30,17,15,10,7,03:43 PM,"Tuesday, Wednesday, Friday",119803487,Ronald Graves MD,ronald.graves.md@stonybrook.edu,Monday 2-4 PM,Office B,590-984-4336,5,111211598,James Perry,james.perry@stonybrook.edu,Friday 3-5 PM,Office B
202323245,CSE 310,Computer Networks,2,12,3,3,7,4,1,6,30,17,15,10,7,03:43 PM,"Tuesday, Wednesday, Friday",119803487,Ronald Graves MD,ronald.graves.md@stonybrook.edu,Monday 2-4 PM,Office B,590-984-4336,5,114399880,Sophia Holland,sophia.holland@stonybrook.edu,Friday 3-5 PM,Office A
202323245,CSE 310,Computer Networks,2,12,3,3,7,4,1,6,30,17,15,10,7,03:43 PM,"Tuesday, Wednesday, Friday",119803487,Ronald Graves MD,ronald.graves.md@stonybrook.edu,Monday 2-4 PM,Office B,590-984-4336,5,113845203,Eric Vaughn,eric.vaughn@stonybrook.edu,Friday 3-5 PM,Office B
202323245,CSE 310,Computer Networks,2,12,3,3,7,4,1,6,30,17,15,10,7,03:43 PM,"Tuesday, Wednesday, Friday",119803487,Ronald Graves MD,ronald.graves.md@stonybrook.edu,Monday 2-4 PM,Office B,590-984-4336,5,118045693,Austin Ellis,austin.ellis@stonybrook.edu,Monday 2-4 PM,Office C
202323245,CSE 310,Computer Networks,2,12,3,3,7,4,1,6,30,17,15,10,7,03:43 PM,"Tuesday, Wednesday, Friday",119803487,Ronald Graves MD,ronald.graves.md@stonybrook.edu,Monday 2-4 PM,Office B,590-984-4336,5,118517057,Tammy Coleman,tammy.coleman@stonybrook.edu,Friday 3-5 PM,Office C
202368382,CSE 337,Scripting Languages,8,2,8,7,1,0,2,5,31,19,17,10,6,02:57 AM,"Wednesday, Monday, Thursday",115920785,Dr. Kayla Hawkins MD,dr..kayla.hawkins.md@stonybrook.edu,Monday 2-4 PM,Office B,+1-867-726-8325x0360,3,114247808,Brian Arnold,brian.arnold@stonybrook.edu,Friday 3-5 PM,Office A
202368382,CSE 337,Scripting Languages,8,2,8,7,1,0,2,5,31,19,17,10,6,02:57 AM,"Wednesday, Monday, Thursday",115920785,Dr. Kayla Hawkins MD,dr..kayla.hawkins.md@stonybrook.edu,Monday 2-4 PM,Office B,+1-867-726-8325x0360,3,112458314,Scott Vasquez,scott.vasquez@stonybrook.edu,Monday 2-4 PM,Office A
202368382,CSE 337,Scripting Languages,8,2,8,7,1,0,2,5,31,19,17,10,6,02:57 AM,"Wednesday, Monday, Thursday",115920785,Dr. Kayla Hawkins MD,dr..kayla.hawkins.md@stonybrook.edu,Monday 2-4 PM,Office B,+1-867-726-8325x0360,3,111074284,Rachel Casey,rachel.casey@stonybrook.edu,Friday 3-5 PM,Office A
201432297,CSE 316,Fundamentals of Software Development,1,10,5,2,2,6,5,5,31,17,16,8,8,01:37 AM,"Monday, Friday, Wednesday",114321630,Pamela Lamb,pamela.lamb@stonybrook.edu,Monday 2-4 PM,Office A,902.440.4683x777,1,113612672,Nicholas Gonzales,nicholas.gonzales@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
206386697,CSE 320,Systems Fundamentals II,10,7,4,4,5,3,3,5,20,19,20,6,6,06:19 AM,"Friday, Thursday, Wednesday",116811529,Mary Erickson,mary.erickson@stonybrook.edu,Monday 2-4 PM,Office A,301-358-3646x548,4,113360394,Amy Gross DDS,amy.gross.dds@stonybrook.edu,Monday 2-4 PM,Office B
206386697,CSE 320,Systems Fundamentals II,10,7,4,4,5,3,3,5,20,19,20,6,6,06:19 AM,"Friday, Thursday, Wednesday",116811529,Mary Erickson,mary.erickson@stonybrook.edu,Monday 2-4 PM,Office A,301-358-3646x548,4,112282989,Edward Bell,edward.bell@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
206386697,CSE 320,Systems Fundamentals II,10,7,4,4,5,3,3,5,20,19,20,6,6,06:19 AM,"Friday, Thursday, Wednesday",116811529,Mary Erickson,mary.erickson@stonybrook.edu,Monday 2-4 PM,Office A,301-358-3646x548,4,112734215,Ashley Brown,ashley.brown@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
206386697,CSE 320,Systems Fundamentals II,10,7,4,4,5,3,3,5,20,19,20,6,6,06:19 AM,"Friday, Thursday, Wednesday",116811529,Mary Erickson,mary.erickson@stonybrook.edu,Monday 2-4 PM,Office A,301-358-3646x548,4,114102640,Jennifer Rivera,jennifer.rivera@stonybrook.edu,Wednesday 10 AM-12 PM,Office A
209587427,CSE 416,Software Engineering,8,6,0,1,4,4,3,6,29,20,19,7,10,07:54 PM,"Friday, Monday, Wednesday",114866840,Brian Lucas,brian.lucas@stonybrook.edu,Monday 2-4 PM,Office B,001-470-829-2669x94922,3,117642759,Christian Davis,christian.davis@stonybrook.edu,Friday 3-5 PM,Office A
209587427,CSE 416,Software Engineering,8,6,0,1,4,4,3,6,29,20,19,7,10,07:54 PM,"Friday, Monday, Wednesday",114866840,Brian Lucas,brian.lucas@stonybrook.edu,Monday 2-4 PM,Office B,001-470-829-2669x94922,3,118005174,David Barrera,david.barrera@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
209587427,CSE 416,Software Engineering,8,6,0,1,4,4,3,6,29,20,19,7,10,07:54 PM,"Friday, Monday, Wednesday",114866840,Brian Lucas,brian.lucas@stonybrook.edu,Monday 2-4 PM,Office B,001-470-829-2669x94922,3,111322200,Katie Gonzalez,katie.gonzalez@stonybrook.edu,Friday 3-5 PM,Office C
204774701,AMS 151,Applied Calculus I,6,6,2,5,9,0,1,3,34,17,17,6,7,09:26 AM,"Friday, Thursday, Tuesday",115679856,Melissa Hoffman,melissa.hoffman@stonybrook.edu,Monday 2-4 PM,Office B,465.544.3415,2,112520272,Carol Rocha,carol.rocha@stonybrook.edu,Monday 2-4 PM,Office B
204774701,AMS 151,Applied Calculus I,6,6,2,5,9,0,1,3,34,17,17,6,7,09:26 AM,"Friday, Thursday, Tuesday",115679856,Melissa Hoffman,melissa.hoffman@stonybrook.edu,Monday 2-4 PM,Office B,465.544.3415,2,113885302,Nancy Brown,nancy.brown@stonybrook.edu,Monday 2-4 PM,Office C
204282394,AMS 161,Applied Calculus II,3,13,3,2,9,7,5,2,25,16,15,5,10,12:30 PM,"Wednesday, Monday, Friday",113017110,Patricia Myers,patricia.myers@stonybrook.edu,Monday 2-4 PM,Office A,+1-334-610-1817,3,114222935,Timothy Caldwell,timothy.caldwell@stonybrook.edu,Monday 2-4 PM,Office A
204282394,AMS 161,Applied Calculus II,3,13,3,2,9,7,5,2,25,16,15,5,10,12:30 PM,"Wednesday, Monday, Friday",113017110,Patricia Myers,patricia.myers@stonybrook.edu,Monday 2-4 PM,Office A,+1-334-610-1817,3,111681188,Tracy Hatfield,tracy.hatfield@stonybrook.edu,Monday 2-4 PM,Office C
204282394,AMS 161,Applied Calculus II,3,13,3,2,9,7,5,2,25,16,15,5,10,12:30 PM,"Wednesday, Monday, Friday",113017110,Patricia Myers,patricia.myers@stonybrook.edu,Monday 2-4 PM,Office A,+1-334-610-1817,3,113038572,Scott Blair,scott.blair@stonybrook.edu,Friday 3-5 PM,Office B
205304498,AMS 210,Applied Linear Algebra,5,7,2,8,2,8,2,5,29,17,15,7,6,07:06 AM,"Friday, Monday, Thursday",113613875,Erik Williams,erik.williams@stonybrook.edu,Friday 3-5 PM,Office A,+1-461-725-0251,2,118603271,Sherry Bishop,sherry.bishop@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
205304498,AMS 210,Applied Linear Algebra,5,7,2,8,2,8,2,5,29,17,15,7,6,07:06 AM,"Friday, Monday, Thursday",113613875,Erik Williams,erik.williams@stonybrook.edu,Friday 3-5 PM,Office A,+1-461-725-0251,2,117229824,Donald Cunningham,donald.cunningham@stonybrook.edu,Monday 2-4 PM,Office B
202659154,AMS 310,Survey of Probability and Statistics,12,3,3,7,1,7,1,5,28,15,18,9,8,01:59 AM,"Friday, Wednesday, Monday",113212622,Patrick Lopez,patrick.lopez@stonybrook.edu,Friday 3-5 PM,Office C,+1-831-505-8611x7427,1,117316442,Joseph Howard,joseph.howard@stonybrook.edu,Monday 2-4 PM,Office B
202757189,AMS 355,Applied Algebra,12,8,7,4,4,0,4,4,18,19,20,8,5,07:07 AM,"Friday, Monday, Thursday",115972917,Mrs. Robin Marquez,mrs..robin.marquez@stonybrook.edu,Friday 3-5 PM,Office A,854-384-3169x71023,1,116711442,Casey Wilson,casey.wilson@stonybrook.edu,Friday 3-5 PM,Office C
208588576,AMS 216,Applied Calculus III,1,7,10,8,7,4,3,1,25,17,17,6,10,04:41 AM,"Monday, Thursday, Wednesday",112094293,Cynthia Myers,cynthia.myers@stonybrook.edu,Friday 3-5 PM,Office B,(306)248-6832x089,3,115323750,Shelby Villarreal,shelby.villarreal@stonybrook.edu,Friday 3-5 PM,Office C
208588576,AMS 216,Applied Calculus III,1,7,10,8,7,4,3,1,25,17,17,6,10,04:41 AM,"Monday, Thursday, Wednesday",112094293,Cynthia Myers,cynthia.myers@stonybrook.edu,Friday 3-5 PM,Office B,(306)248-6832x089,3,118727019,Kelly Mills,kelly.mills@stonybrook.edu,Monday 2-4 PM,Office C
208588576,AMS 216,Applied Calculus III,1,7,10,8,7,4,3,1,25,17,17,6,10,04:41 AM,"Monday, Thursday, Wednesday",112094293,Cynthia Myers,cynthia.myers@stonybrook.edu,Friday 3-5 PM,Office B,(306)248-6832x089,3,111076358,Clifford Acosta,clifford.acosta@stonybrook.edu,Monday 2-4 PM,Office A
202349695,CSE 101,Computer Science Principles,11,9,5,7,1,1,0,0,31,19,16,9,8,03:53 AM,"Thursday, Wednesday, Tuesday",111344559,Bradley Ryan,bradley.ryan@stonybrook.edu,Friday 3-5 PM,Office B,3744386143,5,119500059,Terry Stone,terry.stone@stonybrook.edu,Monday 2-4 PM,Office A
202349695,CSE 101,Computer Science Principles,11,9,5,7,1,1,0,0,31,19,16,9,8,03:53 AM,"Thursday, Wednesday, Tuesday",111344559,Bradley Ryan,bradley.ryan@stonybrook.edu,Friday 3-5 PM,Office B,3744386143,5,113579478,Diamond Jacobson,diamond.jacobson@stonybrook.edu,Monday 2-4 PM,Office C
202349695,CSE 101,Computer Science Principles,11,9,5,7,1,1,0,0,31,19,16,9,8,03:53 AM,"Thursday, Wednesday, Tuesday",111344559,Bradley Ryan,bradley.ryan@stonybrook.edu,Friday 3-5 PM,Office B,3744386143,5,113083022,Francisco Jones,francisco.jones@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
202349695,CSE 101,Computer Science Principles,11,9,5,7,1,1,0,0,31,19,16,9,8,03:53 AM,"Thursday, Wednesday, Tuesday",111344559,Bradley Ryan,bradley.ryan@stonybrook.edu,Friday 3-5 PM,Office B,3744386143,5,114310649,Jessica Harris,jessica.harris@stonybrook.edu,Friday 3-5 PM,Office A
202349695,CSE 101,Computer Science Principles,11,9,5,7,1,1,0,0,31,19,16,9,8,03:53 AM,"Thursday, Wednesday, Tuesday",111344559,Bradley Ryan,bradley.ryan@stonybrook.edu,Friday 3-5 PM,Office B,3744386143,5,117257555,Sandra Hobbs,sandra.hobbs@stonybrook.edu,Friday 3-5 PM,Office A
204605776,SOC 101,Introduction to Sociology,3,2,9,8,0,3,0,1,40,18,16,8,6,02:23 PM,"Monday, Friday, Tuesday",118495147,Ryan Nichols,ryan.nichols@stonybrook.edu,Monday 2-4 PM,Office B,001-522-612-3959,1,117608815,Jonathon Nguyen,jonathon.nguyen@stonybrook.edu,Wednesday 10 AM-12 PM,Office B
204745793,SOC 102,Medicine and Society,11,2,7,2,9,3,2,3,29,15,17,9,7,04:46 PM,"Friday, Thursday, Tuesday",119871762,Miranda Smith,miranda.smith@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,(236)405-5518x325,5,119712891,Caleb Hernandez,caleb.hernandez@stonybrook.edu,Monday 2-4 PM,Office A
204745793,SOC 102,Medicine and Society,11,2,7,2,9,3,2,3,29,15,17,9,7,04:46 PM,"Friday, Thursday, Tuesday",119871762,Miranda Smith,miranda.smith@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,(236)405-5518x325,5,115603625,Jody Barnes,jody.barnes@stonybrook.edu,Monday 2-4 PM,Office C
204745793,SOC 102,Medicine and Society,11,2,7,2,9,3,2,3,29,15,17,9,7,04:46 PM,"Friday, Thursday, Tuesday",119871762,Miranda Smith,miranda.smith@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,(236)405-5518x325,5,114107359,Joshua Becker,joshua.becker@stonybrook.edu,Wednesday 10 AM-12 PM,Office C
204745793,SOC 102,Medicine and Society,11,2,7,2,9,3,2,3,29,15,17,9,7,04:46 PM,"Friday, Thursday, Tuesday",119871762,Miranda Smith,miranda.smith@stonybrook.edu,Wednesday 10 AM-12 PM,Office B,(236)405-5518x325,5,119413108,Lori Ward,lori.ward@stonybrook.edu,Friday 3-5 PM,Office A
